"","birdType","bone","measurement","measurementType","boneAlone"
"2322","R","femw",3.37,"w","Femur"
"2323","R","femw",2.84,"w","Femur"
"2324","R","femw",6.35,"w","Femur"
"2325","R","femw",5.85,"w","Femur"
"2326","R","femw",6.1,"w","Femur"
"2327","R","femw",6.5,"w","Femur"
"2328","R","femw",6.71,"w","Femur"
"2329","R","femw",2.47,"w","Femur"
"2330","R","femw",2.48,"w","Femur"
"2331","R","femw",2.84,"w","Femur"
"2332","R","femw",4.98,"w","Femur"
"2333","R","femw",4.65,"w","Femur"
"2334","R","femw",4.94,"w","Femur"
"2335","R","femw",4.65,"w","Femur"
"2336","R","femw",4.62,"w","Femur"
"2337","R","femw",4.75,"w","Femur"
"2338","R","femw",2.54,"w","Femur"
"2339","R","femw",2.19,"w","Femur"
"2340","R","femw",2.41,"w","Femur"
"2341","R","tibl",75.67,"l","Tibiotarsus"
"2342","R","tibl",80.16,"l","Tibiotarsus"
"2343","R","tibl",77.6,"l","Tibiotarsus"
"2344","R","tibl",107.47,"l","Tibiotarsus"
"2345","R","tibl",64.25,"l","Tibiotarsus"
"2346","R","tibl",75.03,"l","Tibiotarsus"
"2347","R","tibl",63.42,"l","Tibiotarsus"
"2348","R","tibl",112.36,"l","Tibiotarsus"
"2349","R","tibl",119.17,"l","Tibiotarsus"
"2350","R","tibl",104.01,"l","Tibiotarsus"
"2351","R","tibl",113.39,"l","Tibiotarsus"
"2352","R","tibl",91.63,"l","Tibiotarsus"
"2353","R","tibl",90.6,"l","Tibiotarsus"
"2354","R","tibl",97.78,"l","Tibiotarsus"
"2355","R","tibl",96.12,"l","Tibiotarsus"
"2356","R","tibl",106.5,"l","Tibiotarsus"
"2357","R","tibl",116.71,"l","Tibiotarsus"
"2358","R","tibl",125.53,"l","Tibiotarsus"
"2359","R","tibl",119.87,"l","Tibiotarsus"
"2360","R","tibl",100.06,"l","Tibiotarsus"
"2361","R","tibl",116.17,"l","Tibiotarsus"
"2362","R","tibl",69.15,"l","Tibiotarsus"
"2363","R","tibl",66.6,"l","Tibiotarsus"
"2364","R","tibl",82.93,"l","Tibiotarsus"
"2365","R","tibl",91.66,"l","Tibiotarsus"
"2366","R","tibl",53.23,"l","Tibiotarsus"
"2367","R","tibl",48.11,"l","Tibiotarsus"
"2368","R","tibl",49.17,"l","Tibiotarsus"
"2369","R","tibl",125.48,"l","Tibiotarsus"
"2370","R","tibl",124.98,"l","Tibiotarsus"
"2371","R","tibl",126.54,"l","Tibiotarsus"
"2372","R","tibl",66.58,"l","Tibiotarsus"
"2373","R","tibl",62.53,"l","Tibiotarsus"
"2374","R","tibl",115.02,"l","Tibiotarsus"
"2375","R","tibl",115.3,"l","Tibiotarsus"
"2376","R","tibl",112.66,"l","Tibiotarsus"
"2377","R","tibl",115.9,"l","Tibiotarsus"
"2378","R","tibl",124.05,"l","Tibiotarsus"
"2379","R","tibl",53.22,"l","Tibiotarsus"
"2380","R","tibl",50.87,"l","Tibiotarsus"
"2381","R","tibl",63.03,"l","Tibiotarsus"
"2382","R","tibl",96.6,"l","Tibiotarsus"
"2383","R","tibl",94.99,"l","Tibiotarsus"
"2384","R","tibl",102.54,"l","Tibiotarsus"
"2385","R","tibl",99.16,"l","Tibiotarsus"
"2386","R","tibl",101.24,"l","Tibiotarsus"
"2387","R","tibl",104.72,"l","Tibiotarsus"
"2388","R","tibl",42.48,"l","Tibiotarsus"
"2389","R","tibl",38.99,"l","Tibiotarsus"
"2390","R","tibl",42.64,"l","Tibiotarsus"
"2391","R","tibw",4.33,"w","Tibiotarsus"
"2392","R","tibw",4.25,"w","Tibiotarsus"
"2393","R","tibw",4.26,"w","Tibiotarsus"
"2394","R","tibw",6.65,"w","Tibiotarsus"
"2395","R","tibw",3.15,"w","Tibiotarsus"
"2396","R","tibw",3.71,"w","Tibiotarsus"
"2397","R","tibw",3.4,"w","Tibiotarsus"
"2398","R","tibw",7.18,"w","Tibiotarsus"
"2399","R","tibw",7.89,"w","Tibiotarsus"
"2400","R","tibw",6.12,"w","Tibiotarsus"
"2401","R","tibw",6.38,"w","Tibiotarsus"
"2402","R","tibw",5.38,"w","Tibiotarsus"
"2403","R","tibw",4.95,"w","Tibiotarsus"
"2404","R","tibw",5.81,"w","Tibiotarsus"
"2405","R","tibw",5.7,"w","Tibiotarsus"
"2406","R","tibw",5.8,"w","Tibiotarsus"
"2407","R","tibw",6.87,"w","Tibiotarsus"
"2408","R","tibw",7.87,"w","Tibiotarsus"
"2409","R","tibw",6.1,"w","Tibiotarsus"
"2410","R","tibw",6.1,"w","Tibiotarsus"
"2411","R","tibw",7.52,"w","Tibiotarsus"
"2412","R","tibw",4.21,"w","Tibiotarsus"
"2413","R","tibw",4.06,"w","Tibiotarsus"
"2414","R","tibw",4.63,"w","Tibiotarsus"
"2415","R","tibw",5.65,"w","Tibiotarsus"
"2416","R","tibw",2.68,"w","Tibiotarsus"
"2417","R","tibw",2.55,"w","Tibiotarsus"
"2418","R","tibw",2.68,"w","Tibiotarsus"
"2419","R","tibw",7.9,"w","Tibiotarsus"
"2420","R","tibw",7.05,"w","Tibiotarsus"
"2421","R","tibw",7.13,"w","Tibiotarsus"
"2422","R","tibw",3.33,"w","Tibiotarsus"
"2423","R","tibw",2.75,"w","Tibiotarsus"
"2424","R","tibw",6.22,"w","Tibiotarsus"
"2425","R","tibw",5.45,"w","Tibiotarsus"
"2426","R","tibw",5.94,"w","Tibiotarsus"
"2427","R","tibw",6.07,"w","Tibiotarsus"
"2428","R","tibw",6.58,"w","Tibiotarsus"
"2429","R","tibw",2.29,"w","Tibiotarsus"
"2430","R","tibw",2.27,"w","Tibiotarsus"
"2431","R","tibw",2.87,"w","Tibiotarsus"
"2432","R","tibw",4.87,"w","Tibiotarsus"
"2433","R","tibw",4.42,"w","Tibiotarsus"
"2434","R","tibw",5.33,"w","Tibiotarsus"
"2435","R","tibw",4.56,"w","Tibiotarsus"
"2436","R","tibw",4.57,"w","Tibiotarsus"
"2437","R","tibw",4.92,"w","Tibiotarsus"
"2438","R","tibw",2.45,"w","Tibiotarsus"
"2439","R","tibw",2.15,"w","Tibiotarsus"
"2440","R","tibw",2.46,"w","Tibiotarsus"
"2441","R","tarl",60.19,"l","Tarsometatarus"
"2442","R","tarl",60.54,"l","Tarsometatarus"
"2443","R","tarl",60.31,"l","Tarsometatarus"
"2444","R","tarl",59.1663265306122,"l","Tarsometatarus"
"2445","R","tarl",54.97,"l","Tarsometatarus"
"2446","R","tarl",59.33,"l","Tarsometatarus"
"2447","R","tarl",54.54,"l","Tarsometatarus"
"2448","R","tarl",84.69,"l","Tarsometatarus"
"2449","R","tarl",86.61,"l","Tarsometatarus"
"2450","R","tarl",80.1,"l","Tarsometatarus"
"2451","R","tarl",86.05,"l","Tarsometatarus"
"2452","R","tarl",73.29,"l","Tarsometatarus"
"2453","R","tarl",75.64,"l","Tarsometatarus"
"2454","R","tarl",76.76,"l","Tarsometatarus"
"2455","R","tarl",75.05,"l","Tarsometatarus"
"2456","R","tarl",83.13,"l","Tarsometatarus"
"2457","R","tarl",83.28,"l","Tarsometatarus"
"2458","R","tarl",53.83,"l","Tarsometatarus"
"2459","R","tarl",99.72,"l","Tarsometatarus"
"2460","R","tarl",68.64,"l","Tarsometatarus"
"2461","R","tarl",84.18,"l","Tarsometatarus"
"2462","R","tarl",37.61,"l","Tarsometatarus"
"2463","R","tarl",36.6,"l","Tarsometatarus"
"2464","R","tarl",52.71,"l","Tarsometatarus"
"2465","R","tarl",56.93,"l","Tarsometatarus"
"2466","R","tarl",38.07,"l","Tarsometatarus"
"2467","R","tarl",35.49,"l","Tarsometatarus"
"2468","R","tarl",34.38,"l","Tarsometatarus"
"2469","R","tarl",51.99,"l","Tarsometatarus"
"2470","R","tarl",51.82,"l","Tarsometatarus"
"2471","R","tarl",53.64,"l","Tarsometatarus"
"2472","R","tarl",46.81,"l","Tarsometatarus"
"2473","R","tarl",44.08,"l","Tarsometatarus"
"2474","R","tarl",60.99,"l","Tarsometatarus"
"2475","R","tarl",59.45,"l","Tarsometatarus"
"2476","R","tarl",61.25,"l","Tarsometatarus"
"2477","R","tarl",59.9,"l","Tarsometatarus"
"2478","R","tarl",64.57,"l","Tarsometatarus"
"2479","R","tarl",33.77,"l","Tarsometatarus"
"2480","R","tarl",29.8,"l","Tarsometatarus"
"2481","R","tarl",44.51,"l","Tarsometatarus"
"2482","R","tarl",68.65,"l","Tarsometatarus"
"2483","R","tarl",67.55,"l","Tarsometatarus"
"2484","R","tarl",71.03,"l","Tarsometatarus"
"2485","R","tarl",73.95,"l","Tarsometatarus"
"2486","R","tarl",71.3,"l","Tarsometatarus"
"2487","R","tarl",71.23,"l","Tarsometatarus"
"2488","R","tarl",20.07,"l","Tarsometatarus"
"2489","R","tarl",19.1,"l","Tarsometatarus"
"2490","R","tarl",21.05,"l","Tarsometatarus"
"2491","R","tarw",3.82,"w","Tarsometatarus"
"2492","R","tarw",3.78,"w","Tarsometatarus"
"2493","R","tarw",3.86,"w","Tarsometatarus"
"2494","R","tarw",5.07387755102041,"w","Tarsometatarus"
"2495","R","tarw",2.86,"w","Tarsometatarus"
"2496","R","tarw",3.29,"w","Tarsometatarus"
"2497","R","tarw",2.9,"w","Tarsometatarus"
"2498","R","tarw",7.11,"w","Tarsometatarus"
"2499","R","tarw",7.36,"w","Tarsometatarus"
"2500","R","tarw",6.1,"w","Tarsometatarus"
"2501","R","tarw",6.15,"w","Tarsometatarus"
"2502","R","tarw",5.11,"w","Tarsometatarus"
"2503","R","tarw",4.56,"w","Tarsometatarus"
"2504","R","tarw",5.29,"w","Tarsometatarus"
"2505","R","tarw",5.12,"w","Tarsometatarus"
"2506","R","tarw",5.86,"w","Tarsometatarus"
"2507","R","tarw",6.8,"w","Tarsometatarus"
"2508","R","tarw",7.89,"w","Tarsometatarus"
"2509","R","tarw",6.06,"w","Tarsometatarus"
"2510","R","tarw",5.87,"w","Tarsometatarus"
"2511","R","tarw",6.97,"w","Tarsometatarus"
"2512","R","tarw",5.47,"w","Tarsometatarus"
"2513","R","tarw",5.63,"w","Tarsometatarus"
"2514","R","tarw",4.72,"w","Tarsometatarus"
"2515","R","tarw",5.99,"w","Tarsometatarus"
"2516","R","tarw",2.29,"w","Tarsometatarus"
"2517","R","tarw",2.22,"w","Tarsometatarus"
"2518","R","tarw",2.25,"w","Tarsometatarus"
"2519","R","tarw",9.64,"w","Tarsometatarus"
"2520","R","tarw",8.26,"w","Tarsometatarus"
"2521","R","tarw",8.88,"w","Tarsometatarus"
"2522","R","tarw",2.78,"w","Tarsometatarus"
"2523","R","tarw",2.61,"w","Tarsometatarus"
"2524","R","tarw",7.91,"w","Tarsometatarus"
"2525","R","tarw",8.25,"w","Tarsometatarus"
"2526","R","tarw",6.9,"w","Tarsometatarus"
"2527","R","tarw",6.92,"w","Tarsometatarus"
"2528","R","tarw",7.97,"w","Tarsometatarus"
"2529","R","tarw",2.51,"w","Tarsometatarus"
"2530","R","tarw",2.7,"w","Tarsometatarus"
"2531","R","tarw",2.43,"w","Tarsometatarus"
"2532","R","tarw",4.4,"w","Tarsometatarus"
"2533","R","tarw",4.14,"w","Tarsometatarus"
"2534","R","tarw",4.95,"w","Tarsometatarus"
"2535","R","tarw",4.29,"w","Tarsometatarus"
"2536","R","tarw",4.38,"w","Tarsometatarus"
"2537","R","tarw",4.21,"w","Tarsometatarus"
"2538","R","tarw",3.15,"w","Tarsometatarus"
"2539","R","tarw",2.89,"w","Tarsometatarus"
"2540","R","tarw",3.12,"w","Tarsometatarus"
"2541","P","huml",29.26,"l","Humerus"
"2542","P","huml",30.6,"l","Humerus"
"2543","P","huml",30.25,"l","Humerus"
"2544","P","huml",42.52,"l","Humerus"
"2545","P","huml",45.6,"l","Humerus"
"2546","P","huml",43.97,"l","Humerus"
"2547","P","huml",46.38,"l","Humerus"
"2548","P","huml",45.57,"l","Humerus"
"2549","P","huml",33.81,"l","Humerus"
"2550","P","huml",31.72,"l","Humerus"
"2551","P","huml",9.85,"l","Humerus"
"2552","P","huml",44.47,"l","Humerus"
"2553","P","huml",18.46,"l","Humerus"
"2554","P","huml",18.55,"l","Humerus"
"2555","P","huml",27.57,"l","Humerus"
"2556","P","huml",27.07,"l","Humerus"
"2557","P","huml",26.92,"l","Humerus"
"2558","P","huml",49.12,"l","Humerus"
"2559","P","huml",48.8,"l","Humerus"
"2560","P","huml",47.17,"l","Humerus"
"2561","P","huml",37.86,"l","Humerus"
"2562","P","huml",39.98,"l","Humerus"
"2563","P","huml",44.18,"l","Humerus"
"2564","P","huml",41.36,"l","Humerus"
"2565","P","huml",41.66,"l","Humerus"
"2566","P","huml",31.28,"l","Humerus"
"2567","P","huml",34.07,"l","Humerus"
"2568","P","huml",33.79,"l","Humerus"
"2569","P","huml",34.15,"l","Humerus"
"2570","P","huml",36.88,"l","Humerus"
"2571","P","huml",28.55,"l","Humerus"
"2572","P","huml",30.51,"l","Humerus"
"2573","P","huml",29.81,"l","Humerus"
"2574","P","huml",27.72,"l","Humerus"
"2575","P","huml",29.14,"l","Humerus"
"2576","P","huml",27.85,"l","Humerus"
"2577","P","huml",20.06,"l","Humerus"
"2578","P","huml",41.6,"l","Humerus"
"2579","P","humw",2.66,"w","Humerus"
"2580","P","humw",2.45,"w","Humerus"
"2581","P","humw",2.29,"w","Humerus"
"2582","P","humw",2.99,"w","Humerus"
"2583","P","humw",3.35,"w","Humerus"
"2584","P","humw",3.54,"w","Humerus"
"2585","P","humw",3.41,"w","Humerus"
"2586","P","humw",4.64,"w","Humerus"
"2587","P","humw",2.8,"w","Humerus"
"2588","P","humw",2.64,"w","Humerus"
"2589","P","humw",2.88,"w","Humerus"
"2590","P","humw",4.24,"w","Humerus"
"2591","P","humw",1.79,"w","Humerus"
"2592","P","humw",2.12,"w","Humerus"
"2593","P","humw",2.67,"w","Humerus"
"2594","P","humw",2.66,"w","Humerus"
"2595","P","humw",2.73,"w","Humerus"
"2596","P","humw",3.59,"w","Humerus"
"2597","P","humw",3.78,"w","Humerus"
"2598","P","humw",3.96,"w","Humerus"
"2599","P","humw",3.24,"w","Humerus"
"2600","P","humw",3.34,"w","Humerus"
"2601","P","humw",3.88,"w","Humerus"
"2602","P","humw",3.52,"w","Humerus"
"2603","P","humw",3.56,"w","Humerus"
"2604","P","humw",2.83,"w","Humerus"
"2605","P","humw",3.26,"w","Humerus"
"2606","P","humw",3.04,"w","Humerus"
"2607","P","humw",2.98,"w","Humerus"
"2608","P","humw",3.18,"w","Humerus"
"2609","P","humw",2.65,"w","Humerus"
"2610","P","humw",2.69,"w","Humerus"
"2611","P","humw",2.59,"w","Humerus"
"2612","P","humw",2.67,"w","Humerus"
"2613","P","humw",2.75,"w","Humerus"
"2614","P","humw",2.65,"w","Humerus"
"2615","P","humw",1.73,"w","Humerus"
"2616","P","humw",3.74,"w","Humerus"
"2617","P","ulnal",27.63,"l","Ulna"
"2618","P","ulnal",25.9,"l","Ulna"
"2619","P","ulnal",25.14,"l","Ulna"
"2620","P","ulnal",36.73,"l","Ulna"
"2621","P","ulnal",38.73,"l","Ulna"
"2622","P","ulnal",38.38,"l","Ulna"
"2623","P","ulnal",39.8,"l","Ulna"
"2624","P","ulnal",57.13,"l","Ulna"
"2625","P","ulnal",42.82,"l","Ulna"
"2626","P","ulnal",40,"l","Ulna"
"2627","P","ulnal",14.73,"l","Ulna"
"2628","P","ulnal",55.77,"l","Ulna"
"2629","P","ulnal",21.12,"l","Ulna"
"2630","P","ulnal",21.08,"l","Ulna"
"2631","P","ulnal",31.6,"l","Ulna"
"2632","P","ulnal",31.95,"l","Ulna"
"2633","P","ulnal",31.54,"l","Ulna"
"2634","P","ulnal",60.95,"l","Ulna"
"2635","P","ulnal",59.47,"l","Ulna"
"2636","P","ulnal",56.57,"l","Ulna"
"2637","P","ulnal",46.72,"l","Ulna"
"2638","P","ulnal",47.5,"l","Ulna"
"2639","P","ulnal",50.72,"l","Ulna"
"2640","P","ulnal",49.34,"l","Ulna"
"2641","P","ulnal",48.82,"l","Ulna"
"2642","P","ulnal",36.88,"l","Ulna"
"2643","P","ulnal",41.34,"l","Ulna"
"2644","P","ulnal",42.13,"l","Ulna"
"2645","P","ulnal",40.67,"l","Ulna"
"2646","P","ulnal",46.28,"l","Ulna"
"2647","P","ulnal",33.74,"l","Ulna"
"2648","P","ulnal",35.33,"l","Ulna"
"2649","P","ulnal",35.05,"l","Ulna"
"2650","P","ulnal",32,"l","Ulna"
"2651","P","ulnal",32.91,"l","Ulna"
"2652","P","ulnal",32.62,"l","Ulna"
"2653","P","ulnal",23.15,"l","Ulna"
"2654","P","ulnal",56.5,"l","Ulna"
"2655","P","ulnaw",2.23,"w","Ulna"
"2656","P","ulnaw",1.87,"w","Ulna"
"2657","P","ulnaw",1.87,"w","Ulna"
"2658","P","ulnaw",2.91,"w","Ulna"
"2659","P","ulnaw",3.52,"w","Ulna"
"2660","P","ulnaw",3.14,"w","Ulna"
"2661","P","ulnaw",3.48,"w","Ulna"
"2662","P","ulnaw",2.93,"w","Ulna"
"2663","P","ulnaw",2.22,"w","Ulna"
"2664","P","ulnaw",1.99,"w","Ulna"
"2665","P","ulnaw",1.73,"w","Ulna"
"2666","P","ulnaw",3.43,"w","Ulna"
"2667","P","ulnaw",1.47,"w","Ulna"
"2668","P","ulnaw",1.41,"w","Ulna"
"2669","P","ulnaw",2.12,"w","Ulna"
"2670","P","ulnaw",1.87,"w","Ulna"
"2671","P","ulnaw",2.01,"w","Ulna"
"2672","P","ulnaw",2.99,"w","Ulna"
"2673","P","ulnaw",3.17,"w","Ulna"
"2674","P","ulnaw",2.87,"w","Ulna"
"2675","P","ulnaw",2.63,"w","Ulna"
"2676","P","ulnaw",2.64,"w","Ulna"
"2677","P","ulnaw",3.49,"w","Ulna"
"2678","P","ulnaw",2.83,"w","Ulna"
"2679","P","ulnaw",2.8,"w","Ulna"
"2680","P","ulnaw",2.2,"w","Ulna"
"2681","P","ulnaw",2.62,"w","Ulna"
"2682","P","ulnaw",2.56,"w","Ulna"
"2683","P","ulnaw",2.45,"w","Ulna"
"2684","P","ulnaw",2.77,"w","Ulna"
"2685","P","ulnaw",2.38,"w","Ulna"
"2686","P","ulnaw",2.29,"w","Ulna"
"2687","P","ulnaw",2.28,"w","Ulna"
"2688","P","ulnaw",2.21,"w","Ulna"
"2689","P","ulnaw",2.16,"w","Ulna"
"2690","P","ulnaw",2.05,"w","Ulna"
"2691","P","ulnaw",1.49,"w","Ulna"
"2692","P","ulnaw",3.02,"w","Ulna"
"2693","P","feml",27.87,"l","Femur"
"2694","P","feml",32.36,"l","Femur"
"2695","P","feml",31.61,"l","Femur"
"2696","P","feml",52.24,"l","Femur"
"2697","P","feml",54.45,"l","Femur"
"2698","P","feml",52.49,"l","Femur"
"2699","P","feml",54.67,"l","Femur"
"2700","P","feml",28.32,"l","Femur"
"2701","P","feml",18.88,"l","Femur"
"2702","P","feml",20.36,"l","Femur"
"2703","P","feml",16.27,"l","Femur"
"2704","P","feml",38.57,"l","Femur"
"2705","P","feml",18.83,"l","Femur"
"2706","P","feml",18.19,"l","Femur"
"2707","P","feml",18.92,"l","Femur"
"2708","P","feml",18.8,"l","Femur"
"2709","P","feml",19.1,"l","Femur"
"2710","P","feml",26.35,"l","Femur"
"2711","P","feml",26.14,"l","Femur"
"2712","P","feml",33.6,"l","Femur"
"2713","P","feml",27.52,"l","Femur"
"2714","P","feml",28.57,"l","Femur"
"2715","P","feml",39.58,"l","Femur"
"2716","P","feml",30.97,"l","Femur"
"2717","P","feml",31.94,"l","Femur"
"2718","P","feml",22.3,"l","Femur"
"2719","P","feml",24.25,"l","Femur"
"2720","P","feml",23.09,"l","Femur"
"2721","P","feml",24.72,"l","Femur"
"2722","P","feml",26.08,"l","Femur"
"2723","P","feml",19.56,"l","Femur"
"2724","P","feml",21.9,"l","Femur"
"2725","P","feml",21.48,"l","Femur"
"2726","P","feml",22.68,"l","Femur"
"2727","P","feml",23.13,"l","Femur"
"2728","P","feml",22.84,"l","Femur"
"2729","P","feml",16.63,"l","Femur"
"2730","P","feml",37,"l","Femur"
"2731","P","femw",2.03,"w","Femur"
"2732","P","femw",2.1,"w","Femur"
"2733","P","femw",2.18,"w","Femur"
"2734","P","femw",3.81,"w","Femur"
"2735","P","femw",4.1,"w","Femur"
"2736","P","femw",4.25,"w","Femur"
"2737","P","femw",4.08,"w","Femur"
"2738","P","femw",2.26,"w","Femur"
"2739","P","femw",1.45,"w","Femur"
"2740","P","femw",1.59,"w","Femur"
"2741","P","femw",1.22,"w","Femur"
"2742","P","femw",3.06,"w","Femur"
"2743","P","femw",1.21,"w","Femur"
"2744","P","femw",1.3,"w","Femur"
"2745","P","femw",1.52,"w","Femur"
"2746","P","femw",1.51,"w","Femur"
"2747","P","femw",1.59,"w","Femur"
"2748","P","femw",2,"w","Femur"
"2749","P","femw",2.24,"w","Femur"
"2750","P","femw",2.68,"w","Femur"
"2751","P","femw",2.26,"w","Femur"
"2752","P","femw",2.53,"w","Femur"
"2753","P","femw",3.9,"w","Femur"
"2754","P","femw",2.46,"w","Femur"
"2755","P","femw",2.52,"w","Femur"
"2756","P","femw",2.1,"w","Femur"
"2757","P","femw",2.3,"w","Femur"
"2758","P","femw",2.21,"w","Femur"
"2759","P","femw",1.98,"w","Femur"
"2760","P","femw",2.19,"w","Femur"
"2761","P","femw",1.98,"w","Femur"
"2762","P","femw",2.04,"w","Femur"
"2763","P","femw",2.11,"w","Femur"
"2764","P","femw",2.13,"w","Femur"
"2765","P","femw",2.11,"w","Femur"
"2766","P","femw",2.14,"w","Femur"
"2767","P","femw",1.57,"w","Femur"
"2768","P","femw",2.99,"w","Femur"
"2769","P","tibl",38.9,"l","Tibiotarsus"
"2770","P","tibl",50.25,"l","Tibiotarsus"
"2771","P","tibl",50.98,"l","Tibiotarsus"
"2772","P","tibl",81.57,"l","Tibiotarsus"
"2773","P","tibl",83.59,"l","Tibiotarsus"
"2774","P","tibl",83.15,"l","Tibiotarsus"
"2775","P","tibl",85.88,"l","Tibiotarsus"
"2776","P","tibl",36.95,"l","Tibiotarsus"
"2777","P","tibl",26.28,"l","Tibiotarsus"
"2778","P","tibl",32.21,"l","Tibiotarsus"
"2779","P","tibl",20.89,"l","Tibiotarsus"
"2780","P","tibl",52.8,"l","Tibiotarsus"
"2781","P","tibl",26.33,"l","Tibiotarsus"
"2782","P","tibl",25.97,"l","Tibiotarsus"
"2783","P","tibl",30.42,"l","Tibiotarsus"
"2784","P","tibl",26.38,"l","Tibiotarsus"
"2785","P","tibl",26.68,"l","Tibiotarsus"
"2786","P","tibl",37.29,"l","Tibiotarsus"
"2787","P","tibl",36.01,"l","Tibiotarsus"
"2788","P","tibl",50.66,"l","Tibiotarsus"
"2789","P","tibl",42.49,"l","Tibiotarsus"
"2790","P","tibl",42.96,"l","Tibiotarsus"
"2791","P","tibl",50.89,"l","Tibiotarsus"
"2792","P","tibl",44.31,"l","Tibiotarsus"
"2793","P","tibl",46.19,"l","Tibiotarsus"
"2794","P","tibl",32.6,"l","Tibiotarsus"
"2795","P","tibl",36.35,"l","Tibiotarsus"
"2796","P","tibl",34.74,"l","Tibiotarsus"
"2797","P","tibl",37.35,"l","Tibiotarsus"
"2798","P","tibl",39.44,"l","Tibiotarsus"
"2799","P","tibl",29.21,"l","Tibiotarsus"
"2800","P","tibl",32.26,"l","Tibiotarsus"
"2801","P","tibl",31.89,"l","Tibiotarsus"
"2802","P","tibl",32.5,"l","Tibiotarsus"
"2803","P","tibl",33.89,"l","Tibiotarsus"
"2804","P","tibl",33.62,"l","Tibiotarsus"
"2805","P","tibl",24.71,"l","Tibiotarsus"
"2806","P","tibl",62.9,"l","Tibiotarsus"
"2807","P","tibw",1.81,"w","Tibiotarsus"
"2808","P","tibw",1.88,"w","Tibiotarsus"
"2809","P","tibw",2,"w","Tibiotarsus"
"2810","P","tibw",3.71,"w","Tibiotarsus"
"2811","P","tibw",3.72,"w","Tibiotarsus"
"2812","P","tibw",4.12,"w","Tibiotarsus"
"2813","P","tibw",4.04,"w","Tibiotarsus"
"2814","P","tibw",1.96,"w","Tibiotarsus"
"2815","P","tibw",1.31,"w","Tibiotarsus"
"2816","P","tibw",1.62,"w","Tibiotarsus"
"2817","P","tibw",1.25,"w","Tibiotarsus"
"2818","P","tibw",2.82,"w","Tibiotarsus"
"2819","P","tibw",1.05,"w","Tibiotarsus"
"2820","P","tibw",1.17,"w","Tibiotarsus"
"2821","P","tibw",1.58,"w","Tibiotarsus"
"2822","P","tibw",1.33,"w","Tibiotarsus"
"2823","P","tibw",1.35,"w","Tibiotarsus"
"2824","P","tibw",1.81,"w","Tibiotarsus"
"2825","P","tibw",1.63,"w","Tibiotarsus"
"2826","P","tibw",2.49,"w","Tibiotarsus"
"2827","P","tibw",1.89,"w","Tibiotarsus"
"2828","P","tibw",2.2,"w","Tibiotarsus"
"2829","P","tibw",3.61,"w","Tibiotarsus"
"2830","P","tibw",2.43,"w","Tibiotarsus"
"2831","P","tibw",2.31,"w","Tibiotarsus"
"2832","P","tibw",1.68,"w","Tibiotarsus"
"2833","P","tibw",2.13,"w","Tibiotarsus"
"2834","P","tibw",2.07,"w","Tibiotarsus"
"2835","P","tibw",1.93,"w","Tibiotarsus"
"2836","P","tibw",2.03,"w","Tibiotarsus"
"2837","P","tibw",1.64,"w","Tibiotarsus"
"2838","P","tibw",1.65,"w","Tibiotarsus"
"2839","P","tibw",1.84,"w","Tibiotarsus"
"2840","P","tibw",1.76,"w","Tibiotarsus"
"2841","P","tibw",1.8,"w","Tibiotarsus"
"2842","P","tibw",1.91,"w","Tibiotarsus"
"2843","P","tibw",1.29,"w","Tibiotarsus"
"2844","P","tibw",2.82,"w","Tibiotarsus"
"2845","P","tarl",25.22,"l","Tarsometatarus"
"2846","P","tarl",33.58,"l","Tarsometatarus"
"2847","P","tarl",33.5,"l","Tarsometatarus"
"2848","P","tarl",61.27,"l","Tarsometatarus"
"2849","P","tarl",63.91,"l","Tarsometatarus"
"2850","P","tarl",61.08,"l","Tarsometatarus"
"2851","P","tarl",63.75,"l","Tarsometatarus"
"2852","P","tarl",19.75,"l","Tarsometatarus"
"2853","P","tarl",14.45,"l","Tarsometatarus"
"2854","P","tarl",17.72,"l","Tarsometatarus"
"2855","P","tarl",7.77,"l","Tarsometatarus"
"2856","P","tarl",18.57,"l","Tarsometatarus"
"2857","P","tarl",11.41,"l","Tarsometatarus"
"2858","P","tarl",11.26,"l","Tarsometatarus"
"2859","P","tarl",12.46,"l","Tarsometatarus"
"2860","P","tarl",12.52,"l","Tarsometatarus"
"2861","P","tarl",13.21,"l","Tarsometatarus"
"2862","P","tarl",10.39,"l","Tarsometatarus"
"2863","P","tarl",11.65,"l","Tarsometatarus"
"2864","P","tarl",32.03,"l","Tarsometatarus"
"2865","P","tarl",26.88,"l","Tarsometatarus"
"2866","P","tarl",27.66,"l","Tarsometatarus"
"2867","P","tarl",35.14,"l","Tarsometatarus"
"2868","P","tarl",29.97,"l","Tarsometatarus"
"2869","P","tarl",30.73,"l","Tarsometatarus"
"2870","P","tarl",20.47,"l","Tarsometatarus"
"2871","P","tarl",24.69,"l","Tarsometatarus"
"2872","P","tarl",22.12,"l","Tarsometatarus"
"2873","P","tarl",23.49,"l","Tarsometatarus"
"2874","P","tarl",25.6,"l","Tarsometatarus"
"2875","P","tarl",18.75,"l","Tarsometatarus"
"2876","P","tarl",22.52,"l","Tarsometatarus"
"2877","P","tarl",21.67,"l","Tarsometatarus"
"2878","P","tarl",19.65,"l","Tarsometatarus"
"2879","P","tarl",20.86,"l","Tarsometatarus"
"2880","P","tarl",20.82,"l","Tarsometatarus"
